FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,accounting_year,g_S3_CDP_c
05W4HH-E,BRA,2015,5.371894205669628e6,4211.694512020269,2015,5844.834033751303
05WHCL-E,BRA,2015,741500.290341296,776.3312932964266,2015,1855.667494046485
06NDR6-E,BRA,2015,432033.6713613142,822.0435669355296,2015,26294.564025520183
001YYP-E,BRA,2015,5.057941638394738e6,6735.923815000973,2015,27938.029744989526
05J2S0-E,BRA,2015,3.6953826592667536e6,5293.695998667409,2015,57014.889330236314
05J3LP-E,BRA,2015,2.2347954124560114e6,2922.4584307887817,2015,9255.98860415697
0026WY-E,BRA,2015,1.5983054469250627e6,5998.482260946991,2015,17279.978866592315
05HXDX-E,BRA,2015,363054.4826730173,1984.1763087983643,2015,61394.95840535944
007VQR-E,BRA,2015,684553.7950733308,2486.7441560952425,2015,18610.376935908946
00BSDK-E,BRA,2015,2.493831886092876e6,20304.412656556917,2015,58291.44715079005
05HWYX-E,BRA,2015,269287.27549945726,1030.3114795757776,2015,85370.27634845993
05HZBC-E,BRA,2015,7507.137801398256,37.30019686561857,2015,327.28471890219197
05NSLM-E,BRA,2015,857456.9084829323,6879.428097289413,2015,20125.48501303337
05W4YC-E,BRA,2015,383335.68028236605,2081.8547176636885,2015,4674.810186784723
00CS2T-E,CAN,2015,79001.43368849657,537.356241896393,2015,240909.9434362382
0817XN-E,CAN,2015,1.2763917975586431e7,19571.944746736488,2015,557464.3458231364
083V0Q-E,CAN,2015,9.984476223502384e6,8072.0879669327815,2015,4149.848303706337
001NDB-E,CAN,2015,1.9105768610830999e6,5247.9389655862415,2015,1.563384957253587e6
06LJ3H-E,CAN,2015,385995.071624423,666.5856033383338,2015,3919.4479310608835
003MYN-E,CAN,2015,276834.0236686907,1796.6089789637724,2015,627.4966946983016
06B3CZ-E,CAN,2015,312395.1535789094,1471.9018177389912,2015,35067.43022182146
0093J5-E,CAN,2015,667339.9951383205,2738.6144063476722,2015,1.2201451383256118e6
003N20-E,CAN,2015,582312.8589841507,1232.6187768942261,2015,4646.984149176422
003VJL-E,CAN,2015,3.5669777190604582e6,8803.685078334245,2015,97041.28287870061
0019S0-E,CAN,2015,1.8202257478338378e6,7701.857306891314,2015,553036.4809608649
001HN7-E,CAN,2015,2.709915415449148e6,7702.366520577125,2015,1.2526072950460108e6
00282B-E,CAN,2015,1.6944206582538516e6,14304.441797879368,2015,1.4424423139069418e6
00136Q-E,CAN,2015,1.547087248918166e6,16334.20491393314,2015,9604.553266880019
001VG4-E,CAN,2015,666974.0345745302,7196.239352891455,2015,9729.233376229236
00200H-E,CAN,2015,392603.8749325817,3025.371463283977,2015,11313.323987947626
003L9F-E,CAN,2015,2.6341249984933157e6,18818.333996883248,2015,14336.852200483048
003V24-E,CAN,2015,4.705092740049292e6,18548.497946816682,2015,8316.086974598744
00791K-E,CAN,2015,344816.28729485837,1349.5101729135754,2015,3517.3302928320563
0030M3-E,CAN,2015,709142.741701581,7858.12062667222,2015,440143.184182173
003FXF-E,CAN,2015,3448.2064907724543,26.95484714102368,2015,40170.126412173515
